"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","location","language","profileImageURL"
"1","RT @DumpTrump22: The idea of #Russian Troops on American Soil was once #UNTHINKABLE

Somehow, #Trump supporters seem ok with the idea https…",FALSE,0,NA,2016-12-19 05:18:44,FALSE,NA,"810715970096406528",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","eegodess",34,TRUE,FALSE,NA,NA,"Waimea, HI","en","http://pbs.twimg.com/profile_images/639737234178969600/cVl-WnDB_normal.jpg"
"2","RT @amjoyshow: As @FLOTUS said, do you agree that hope has decreased since #Trump election? #AMJoy's panel discusses... Comment in replies…",FALSE,0,NA,2016-12-19 05:18:39,FALSE,NA,"810715951893188608",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Tawny2222",125,TRUE,FALSE,NA,NA,"Cary, NC","en","http://pbs.twimg.com/profile_images/758077571137351680/77vjHty9_normal.jpg"
"3","RT @DumpTrump22: #Trump has broken every law and principle without repercussions throughout his life.

Can we really hope this will turn ou…",FALSE,0,NA,2016-12-19 05:18:29,FALSE,NA,"810715909765660673",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","yodaquoter",281,TRUE,FALSE,NA,NA,"So CA","en","http://pbs.twimg.com/profile_images/2249947220/eb4e64a82a6753cfb039d4d447074f12_normal.jpeg"
"4","RT @TrumpSuperPAC: .@SheriffClarke says Congress should investigate George Soros who paid thugs to incite violence at #TRUMP rally's! https…",FALSE,0,NA,2016-12-19 05:16:51,FALSE,NA,"810715495762685952",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","2sharpe2",903,TRUE,FALSE,NA,NA,"Shady Valley","en","http://pbs.twimg.com/profile_images/809966763358167040/TUSwU9Xl_normal.jpg"
"5","RT @thecrisismag: Under #Trump intolerant and racist ideologues are ascending to top White House posts.  https://t.co/bZozVybFby via @truth…",FALSE,0,NA,2016-12-19 05:16:04,FALSE,NA,"810715299997683712",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","stillSHErises",23,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/489152861582794752/JHxLFZKp_normal.jpeg"
"6","RT @TrumpSuperPAC: Great interview! Ray Lewis takes you inside his visit with #Trump! Won't see this on @CNN! (FULL INTERVIEW) #MAGA https:…",FALSE,0,NA,2016-12-19 05:15:38,FALSE,NA,"810715192392826880",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","veraangie11",36,TRUE,FALSE,NA,NA,"Los Angeles, CA","en","http://pbs.twimg.com/profile_images/797947759122755584/csyXYEVV_normal.jpg"
"7","""GOP looks to Russia &amp; says, we'll have what their having."" end scene. #Russia #Trump #Election #RussiaHacking",FALSE,0,NA,2016-12-19 05:15:37,FALSE,NA,"810715185367449601",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AndrewBudsock",0,FALSE,FALSE,NA,NA,"New York, Puerto Rico, Germany","en","http://pbs.twimg.com/profile_images/796549548042756096/eKLVnP8Z_normal.jpg"
"8","RT @DumpTrump22: “Those who don't know history are doomed to repeat it.”

I know most #Trump supporters can't read, but someone should shar…",FALSE,0,NA,2016-12-19 05:15:24,FALSE,NA,"810715133563518976",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","MeMySylvanEye",142,TRUE,FALSE,NA,NA,"Earth","en","http://pbs.twimg.com/profile_images/808532193790357508/P0QjxZjR_normal.jpg"
"9","RT @DavidRomeiPHD: In Poland, a window on what happens when populists come to power https://t.co/kbHqlzqBNk  #Poland #Trump #Fascists  #Lia…",FALSE,0,NA,2016-12-19 05:15:15,FALSE,NA,"810715095433093120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tonemeis",1,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/810664295751151616/9oJ9I5Ro_normal.jpg"
"10","Clinton points to Russian hacking as a cause for her defeat - POLITICO
https://t.co/gHfd8FnyM4 #MAGA #Trump… https://t.co/174KfnZcDU",FALSE,0,NA,2016-12-19 05:15:05,FALSE,NA,"810715052433141760",NA,"<a href=""http://linkis.com"" rel=""nofollow"">Put your button on any page! </a>","yourdailyconser",0,FALSE,FALSE,NA,NA,"Georgia, USA","en","http://pbs.twimg.com/profile_images/806670048513363968/sMpjGtqw_normal.jpg"
"11","RT @TheRickyDavila: Again, any #Trump supporter who sends me crude insults or threats will be blocked. That kind of stupid isn't welcomed h…",FALSE,0,NA,2016-12-19 05:14:56,FALSE,NA,"810715013753225217",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","YvonneSheffield",99,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/378800000139027163/ca5a9a9693dea170f9f27b580652e22e_normal.jpeg"
"12","RT @DavidRomeiPHD: Birthplace of #Trump and #Republican brains discovered.  Just what we expected, dumb as Jurassic-era fossilized #dinosau…",FALSE,0,NA,2016-12-19 05:14:53,FALSE,NA,"810715003556859905",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tonemeis",4,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/810664295751151616/9oJ9I5Ro_normal.jpg"
"13","RT @DumpTrump22: “Those who don't know history are doomed to repeat it.”

I know most #Trump supporters can't read, but someone should shar…",FALSE,0,NA,2016-12-19 05:14:46,FALSE,NA,"810714973848604672",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Isilchaser",142,TRUE,FALSE,NA,NA,"United States of America","en","http://pbs.twimg.com/profile_images/809891037799972864/MwlxrQZZ_normal.jpg"
"14","The smell of weakness in the air emboldens the tyrants of the world: https://t.co/OHifUONqt0 #USA #freedom #Trump #MAGA #rt #news",FALSE,0,NA,2016-12-19 05:13:35,FALSE,NA,"810714675218382848",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Rayz2cents",0,FALSE,FALSE,NA,NA,"Brooklyn, NY","en","http://pbs.twimg.com/profile_images/709953898690129920/AwYi5fsi_normal.jpg"
"15","RT @TrumpSuperPAC: Podesta's emails show democrats planned to tie #TRUMP to Russia before they were hacked! Democrats hack themselves! http…",FALSE,0,NA,2016-12-19 05:13:32,FALSE,NA,"810714661477761024",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AmyHamper",194,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/809029306152206336/YnP5Nmg2_normal.jpg"
"16","RT @DumpTrump22: This is the deviant fantasy for every subhuman #Trump supporter 
and 
a NIGHTMARE for every sane and decent American https…",FALSE,0,NA,2016-12-19 05:12:39,FALSE,NA,"810714441419542529",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Arlene74146108",167,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/779080335946579968/7dQpSYdw_normal.jpg"
"17","RT @CampaignOnThis: UPDATED: Donald Trump's cabinet so far #trump https://t.co/W9ujsbsihG",FALSE,0,NA,2016-12-19 05:12:36,FALSE,NA,"810714427192442880",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AndyOistins",7,TRUE,FALSE,NA,NA,"","en-gb","http://abs.twimg.com/sticky/default_profile_images/default_profile_5_normal.png"
"18","RT @DumpTrump22: #Trump has broken every law and principle without repercussions throughout his life.

Can we really hope this will turn ou…",FALSE,0,NA,2016-12-19 05:12:34,FALSE,NA,"810714420062068736",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Nowsolarwa",281,TRUE,FALSE,NA,NA,"Richland WA","en","http://pbs.twimg.com/profile_images/727543294008291329/W4EfRQXw_normal.jpg"
"19","RT @hopjhin: Donald Trump has no idea how to run a superpower, says Chinese media #realDonaldtrump #Trump #hamiltonelectors  https://t.co/M…",FALSE,0,NA,2016-12-19 05:12:22,FALSE,NA,"810714369621377027",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","4WilliamLewis",1,TRUE,FALSE,NA,NA,"Vero Beach, FL","en","http://pbs.twimg.com/profile_images/707030036029767680/EdRvz4xG_normal.jpg"
"20","#trump leaks https://t.co/rknxt74fXy",FALSE,0,NA,2016-12-19 05:12:14,FALSE,NA,"810714336805142528",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mamas2ducks",0,FALSE,FALSE,NA,NA,"New Jersey, USA","en","http://pbs.twimg.com/profile_images/806718644956831744/rmfTBc4r_normal.jpg"
"21","RT @DumpTrump22: The idea of #Russian Troops on American Soil was once #UNTHINKABLE

Somehow, #Trump supporters seem ok with the idea https…",FALSE,0,NA,2016-12-19 05:12:12,FALSE,NA,"810714328030707712",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Fuerza_Mundial",34,TRUE,FALSE,NA,NA,"California, USA","en","http://pbs.twimg.com/profile_images/2173932488/Scan5_normal.jpg"
"22","RT @DumpTrump22: #Trump has broken every law and principle without repercussions throughout his life.

Can we really hope this will turn ou…",FALSE,0,NA,2016-12-19 05:11:47,FALSE,NA,"810714222103527424",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NoHolidayforGOP",281,TRUE,FALSE,NA,NA,"San Antonio Tx","en","http://pbs.twimg.com/profile_images/757869352699908097/CJ3vd7by_normal.jpg"
"23","RT @DavidRomeiPHD: #MOSSAD chief and #TRUMP meet to make war plans against #Iran. #Netanyahu and #Putin deliver instructions to USA. https:…",FALSE,0,NA,2016-12-19 05:11:31,FALSE,NA,"810714152809295872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","estakhriam",10,TRUE,FALSE,NA,NA,"San Diego, CA USA","en","http://pbs.twimg.com/profile_images/781397377512972288/JZCv_s0p_normal.jpg"
"24","RT @turkishjournal: #Immigrants on #5thAve against to #President elected #Trump #protest https://t.co/q0Ikwq8kMS",FALSE,0,NA,2016-12-19 05:10:39,FALSE,NA,"810713937293484033",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jacquel43817054",2,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/727325961767804930/C9A1gzZX_normal.jpg"
"25","RT @DumpTrump22: #Trump is a modern day Benedict Arnold

A LOATHSOME #TRAITOR WHO WILL ROT IN #PRISON https://t.co/rca0FrVND5",FALSE,0,NA,2016-12-19 05:10:39,FALSE,NA,"810713935364190208",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","hollyoptix",7,TRUE,FALSE,NA,NA,"Atl Ga SRB Fla USA","en","http://pbs.twimg.com/profile_images/802566899880128512/GAPWdnLV_normal.jpg"
"26","@bfraser747 @newtgingrich My family, friends, neighbors &amp; I voted #Trump without any interference from #Russia or anyone else!",FALSE,1,"bfraser747",2016-12-19 05:10:37,FALSE,"810602003248230400","810713930192388096","274891222","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","MAGr8A",0,FALSE,FALSE,NA,NA,"Trump Tower","en","http://abs.twimg.com/sticky/default_profile_images/default_profile_1_normal.png"
"27","RT @DumpTrump22: #Trump is a modern day Benedict Arnold

A LOATHSOME #TRAITOR WHO WILL ROT IN #PRISON https://t.co/rca0FrVND5",FALSE,0,NA,2016-12-19 05:09:42,FALSE,NA,"810713698180468737",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wrongestwrong",7,TRUE,FALSE,NA,NA,"ma","en","http://pbs.twimg.com/profile_images/804491372862570496/_30_vBVz_normal.jpg"
"28","RT @CampaignOnThis: UPDATED: Donald Trump's cabinet so far #trump https://t.co/W9ujsbsihG",FALSE,0,NA,2016-12-19 05:09:38,FALSE,NA,"810713682724392961",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DoctorBsays",7,TRUE,FALSE,NA,NA,"Cincy,Scottsdale","en","http://pbs.twimg.com/profile_images/2876266194/472baa0f4333c6f12ec337986e8f085c_normal.jpeg"
"29","Half of Republicans think #Trump won popular vote.
#hamiltonelectors
#Resist
#NotMyPresident
#ElectoralCollege… https://t.co/frjmJzKcXy",FALSE,0,NA,2016-12-19 05:09:37,TRUE,NA,"810713676940537856",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JackPolakoff",2,FALSE,FALSE,NA,NA,"New York City","en","http://pbs.twimg.com/profile_images/682953082410524673/1Ux_3aHn_normal.jpg"
"30","Anti-#Trump forces press #ElectoralCollege voters to upend #Election2016  results - Washington Times https://t.co/Zk9xbHdb2B via @washtimes",FALSE,1,NA,2016-12-19 05:09:05,FALSE,NA,"810713544471801856",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","folowerrr",0,FALSE,FALSE,NA,NA,"Lower Manhattan","en","http://pbs.twimg.com/profile_images/777028880171433984/a6T1s4i7_normal.jpg"
"31","RT @CampaignOnThis: UPDATED: Donald Trump's cabinet so far #trump https://t.co/W9ujsbsihG",FALSE,0,NA,2016-12-19 05:08:35,FALSE,NA,"810713416189046784",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ConserValidity",7,TRUE,FALSE,NA,NA,"NEW YORK, NY ","en","http://pbs.twimg.com/profile_images/719130081247911938/LfFXUr-k_normal.jpg"
"32","RT @bashbacknyc: Post via @WA_Tweets on FB. https://t.co/FVENJMVyUH Comrades were attacked by racist #Trump supporters. #EndRacism #QueersB…",FALSE,0,NA,2016-12-19 05:05:14,FALSE,NA,"810712572919955456",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sickjew",2,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/1766569774/sj2b_normal.jpg"
"33","RT @realjunsonchan: I explain how #Trump baited Fake News into covering a stupid typo &amp; how you can adapt it too. #maga #americafirst

http…",FALSE,0,NA,2016-12-19 05:04:54,FALSE,NA,"810712489419677696",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","magatrumpxx16",6,TRUE,FALSE,NA,NA," Texas","en","http://pbs.twimg.com/profile_images/799507552341999616/7rPNvcL0_normal.jpg"
"34","RT @DumpTrump22: Lie after Lie after Lie?

#Trump wears down the American people with a new batch of lies every week https://t.co/WRGWZ2wSqz",FALSE,0,NA,2016-12-19 05:04:25,FALSE,NA,"810712366618996736",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Kvitka0118",91,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/740338781476114432/jbaZFS1b_normal.jpg"
"35","RT @DumpTrump22: #Trump has broken every law and principle without repercussions throughout his life.

Can we really hope this will turn ou…",FALSE,0,NA,2016-12-19 05:03:42,FALSE,NA,"810712187194855424",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Cici0804",281,TRUE,FALSE,NA,NA,"Los Angeles, CA","en","http://pbs.twimg.com/profile_images/797555641510338561/dJ9UoSIC_normal.jpg"
"36","RT @FoxBusiness: Delta CEO: #Trump lift boosts business  https://t.co/AfUB2bplNp",FALSE,0,NA,2016-12-19 05:03:26,FALSE,NA,"810712120841019393",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kuhnu2012",18,TRUE,FALSE,NA,NA,"America Truthville","en","http://pbs.twimg.com/profile_images/1464795813/Er2YpqrO_normal"
"37","Donald Trump has no idea how to run a superpower, says Chinese media #realDonaldtrump #Trump #hamiltonelectors  https://t.co/Mn8oGJMQkf",FALSE,0,NA,2016-12-19 05:03:12,FALSE,NA,"810712060325728256",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","hopjhin",1,FALSE,FALSE,NA,NA,"New York, USA","en","http://pbs.twimg.com/profile_images/750628340097163265/lhHll1SN_normal.jpg"
"38","RT @true_pundit: Yo!: Sylvester Stallone Tapped by Trump for NEA Chairman #Trump #TruePundit

https://t.co/z8n9ypK4eq",FALSE,0,NA,2016-12-19 05:03:11,FALSE,NA,"810712056118837248",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LizzJustLizz",39,TRUE,FALSE,NA,NA," Texas","en","http://pbs.twimg.com/profile_images/1481646953/tw1_normal.jpg"
"39","Best hope is that #Trump renegs on his promises
#hamiltonelectors
#Resist
#NotMyPresident
#ElectoralCollege… https://t.co/mPada43tLS",FALSE,1,NA,2016-12-19 05:02:52,TRUE,NA,"810711978238996480",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JackPolakoff",0,FALSE,FALSE,NA,NA,"New York City","en","http://pbs.twimg.com/profile_images/682953082410524673/1Ux_3aHn_normal.jpg"
"40","RT @DumpTrump22: #Trump supporters are not #Republicans. They are not conservatives. They're brutalists. They're fascists. https://t.co/bSP…",FALSE,0,NA,2016-12-19 05:02:33,FALSE,NA,"810711899025223680",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SierraPadlina",57,TRUE,FALSE,NA,NA,"Pismo Beach, CA","en","http://pbs.twimg.com/profile_images/737451508241862656/ua8dJ5ht_normal.jpg"
"41","RT @true_pundit: Trump to hang Nixon’s letter predicting his win on Oval Office wall #Trump #TruePundit

https://t.co/KF1l72rxEH",FALSE,0,NA,2016-12-19 05:02:22,FALSE,NA,"810711853831716864",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LizzJustLizz",100,TRUE,FALSE,NA,NA," Texas","en","http://pbs.twimg.com/profile_images/1481646953/tw1_normal.jpg"
"42","Dan Bongino: Hillary Lost Because She 'Was Awful' Candidate https://t.co/js0rbaG5xJ #Trump #makeamericagreatagain… https://t.co/G2rvpoFwyM",FALSE,1,NA,2016-12-19 05:02:01,TRUE,NA,"810711763914199044",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","jackflackdaily",0,FALSE,FALSE,NA,NA,"Georgia, USA","en","http://pbs.twimg.com/profile_images/782686640456159233/I1_RyWn0_normal.jpg"
"43","RT @DumpTrump22: #Trump supporters are not #Republicans. They are not conservatives. They're brutalists. They're fascists. https://t.co/bSP…",FALSE,0,NA,2016-12-19 05:01:19,FALSE,NA,"810711587753332736",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kierra_Owens",57,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/803073538592686081/Ee7sJlEM_normal.jpg"
"44","RT @TrumpSuperPAC: .@SheriffClarke says Congress should investigate George Soros who paid thugs to incite violence at #TRUMP rally's! https…",FALSE,0,NA,2016-12-19 05:00:59,FALSE,NA,"810711504731467776",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mtat20171",903,TRUE,FALSE,NA,NA,"Москва, Россия","ru","http://pbs.twimg.com/profile_images/767934046286610432/tS2KDMmZ_normal.jpg"
"45","Help is on the way. #Trump will take care of our #veterans. https://t.co/V769rwF8ih",FALSE,0,NA,2016-12-19 05:00:58,FALSE,NA,"810711498733617156",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Contessa52",0,FALSE,FALSE,NA,NA,"New York","en","http://pbs.twimg.com/profile_images/798081359331766272/UK5diTy__normal.jpg"
"46","How it works: Marxism 101 - conform or else: https://t.co/nU3Bse0BkO  #Cuba #USA #freedom #Trump #MAGA #rt #news",FALSE,0,NA,2016-12-19 05:00:44,FALSE,NA,"810711440567005184",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Rayz2cents",0,FALSE,FALSE,NA,NA,"Brooklyn, NY","en","http://pbs.twimg.com/profile_images/709953898690129920/AwYi5fsi_normal.jpg"
"47","RT @rationalsquad: Just before getting hired by #Trump, @KellyannePolls was honest about how @realDonaldTrump isn't transparent, &amp; he rips…",FALSE,0,NA,2016-12-19 04:59:44,FALSE,NA,"810711191068676096",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ctriplett17",4,TRUE,FALSE,NA,NA,"Kapaa, HI","en","http://pbs.twimg.com/profile_images/661616645073334276/P6jUZ2Zd_normal.jpg"
