"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","location","language","profileImageURL"
"49","Analysis: Netanyahu's overnight change of heart - https://t.co/NRNv4M3P0i #news #politics #clinton #trump #follow",FALSE,0,NA,2016-12-19 02:40:25,FALSE,NA,"810676127685484544",NA,"<a href=""http://scooprocket.com"" rel=""nofollow"">ScoopRocket WordTwit App</a>","ScoopRocket",0,FALSE,FALSE,NA,NA,"Chicago","en","http://pbs.twimg.com/profile_images/647420453930168322/5qqwWs4r_normal.jpg"
"50","@funder Voice of the people,
That #Trump. Workin' for workin' people.",FALSE,0,"funder",2016-12-19 02:40:23,FALSE,"810621592132845570","810676118789509120","14247236","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ljanem",0,FALSE,FALSE,NA,NA,"Ohio","en","http://pbs.twimg.com/profile_images/1717726300/jane_crop_normal.jpg"
"51","RT @JohnLaprise: White males dominate #Trump's top cabinet posts https://t.co/GmqvtbEMtP",FALSE,0,NA,2016-12-19 02:31:50,FALSE,NA,"810673968881500160",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","1loriking",3,TRUE,FALSE,NA,NA,"Quebec","en","http://pbs.twimg.com/profile_images/766244630086246400/dpte_wTm_normal.jpg"
"52","Monday, Dec 19th the Electors vote. If you can't join protests, please tweet from work to add your voice #notmypresident #resist #trump",FALSE,3,NA,2016-12-19 02:30:59,FALSE,NA,"810673755026583552",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Diane_Banks",2,FALSE,FALSE,NA,NA,"Chicago, IL","en","http://pbs.twimg.com/profile_images/378800000635557344/77bb27cbe77e107d9c1578f74e94856c_normal.jpeg"
"53","I'm enjoying a delicious White Russian right now... Two of my favorite words right there : white and Russian. #TrumpPresident #Trump",FALSE,0,NA,2016-12-19 02:30:13,FALSE,NA,"810673563879571461",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CatfishDonald",0,FALSE,FALSE,NA,NA,"Ohio, USA","en","http://pbs.twimg.com/profile_images/765278314588233729/4vd09SEx_normal.jpg"
"54","Zsa Zsa Gabor, the Hollywood star with Jewish roots, dies aged 99 - https://t.co/8vdeuAbiwR #news #politics #clinton #trump #follow",FALSE,1,NA,2016-12-19 02:29:36,FALSE,NA,"810673407175966721",NA,"<a href=""http://scooprocket.com"" rel=""nofollow"">ScoopRocket WordTwit App</a>","ScoopRocket",1,FALSE,FALSE,NA,NA,"Chicago","en","http://pbs.twimg.com/profile_images/647420453930168322/5qqwWs4r_normal.jpg"
"55","RT @JohnLaprise: White males dominate #Trump's top cabinet posts https://t.co/GmqvtbEMtP",FALSE,0,NA,2016-12-19 02:26:29,FALSE,NA,"810672623550140416",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","loverob58",3,TRUE,FALSE,NA,NA,"USA","en","http://pbs.twimg.com/profile_images/731360453738168321/3DdTwqOx_normal.jpg"
"56","White males dominate #Trump's top cabinet posts https://t.co/GmqvtbEMtP",FALSE,2,NA,2016-12-19 02:26:01,FALSE,NA,"810672506453524480",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","JohnLaprise",3,FALSE,FALSE,NA,NA,"Des Plaines, IL","en","http://pbs.twimg.com/profile_images/809807264789958656/7LGFQyYz_normal.jpg"
"57","MIA Port Authority cops are a hole in our anti-terror defense - https://t.co/kFmApWHTJP #news #politics #clinton #trump #follow",FALSE,0,NA,2016-12-19 02:25:24,FALSE,NA,"810672352086216704",NA,"<a href=""http://scooprocket.com"" rel=""nofollow"">ScoopRocket WordTwit App</a>","ScoopRocket",0,FALSE,FALSE,NA,NA,"Chicago","en","http://pbs.twimg.com/profile_images/647420453930168322/5qqwWs4r_normal.jpg"
"58","#Trump and #Putin, #TP, you're supposed to do the same thing, wipe your ass with them! #TreasonousTrump",FALSE,0,NA,2016-12-19 02:24:38,FALSE,NA,"810672155193208832",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","paolotick",0,FALSE,FALSE,NA,NA,"Rogers Park, Chicago, IL","en","http://pbs.twimg.com/profile_images/3012392560/00c95b3474189ebbf9036c5ca5c10495_normal.jpeg"
"59","A one-term #presidency is the only way we can recover from this national tragedy – the #election of Donald #Trump https://t.co/roNUDYqc1j",FALSE,0,NA,2016-12-19 02:21:39,FALSE,NA,"810671407768203264",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","begslist",0,FALSE,FALSE,NA,NA,"Chicago, IL","en","http://pbs.twimg.com/profile_images/2996465863/93ca9f5ce254e586b01e158a643002f8_normal.jpeg"
"60","A one-term #presidency is the only way we can recover from this national tragedy – the #election of Donald #Trump https://t.co/DCGPC5DW4g",FALSE,0,NA,2016-12-19 02:21:39,FALSE,NA,"810671407671734272",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PhilanthropistL",0,FALSE,FALSE,NA,NA,"Chicago, IL","en","http://pbs.twimg.com/profile_images/474186508451078144/xp_4lUv8_normal.jpeg"
"61","Now, America, You Know How Chileans Felt https://t.co/qIhBx1wcE7 #Trump #Putin",FALSE,0,NA,2016-12-19 02:21:09,FALSE,NA,"810671281762947073",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","thereseflanagan",0,FALSE,FALSE,NA,NA,"Chicago","en","http://pbs.twimg.com/profile_images/426934344955854849/cMpI9N5U_normal.jpeg"
"62","Campus Identity Politics Will Kill The Classics - https://t.co/hRgr5j1pB7 #news #politics #clinton #trump #follow",FALSE,0,NA,2016-12-19 02:19:04,FALSE,NA,"810670754656198656",NA,"<a href=""http://scooprocket.com"" rel=""nofollow"">ScoopRocket WordTwit App</a>","ScoopRocket",0,FALSE,FALSE,NA,NA,"Chicago","en","http://pbs.twimg.com/profile_images/647420453930168322/5qqwWs4r_normal.jpg"
"63","How do we know it's not your supporters posing as Democrats who are threatening Electors? #notmypresident… https://t.co/dAIAXTfpeg",FALSE,0,NA,2016-12-19 02:18:19,TRUE,NA,"810670565900095489",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Diane_Banks",0,FALSE,FALSE,NA,NA,"Chicago, IL","en","http://pbs.twimg.com/profile_images/378800000635557344/77bb27cbe77e107d9c1578f74e94856c_normal.jpeg"
"64","Authorities: Deputies shoot Tennessee man who had knife - https://t.co/1Vck1gDcrc #news #politics #clinton #trump #follow",FALSE,0,NA,2016-12-19 02:17:59,FALSE,NA,"810670481959288833",NA,"<a href=""http://scooprocket.com"" rel=""nofollow"">ScoopRocket WordTwit App</a>","ScoopRocket",0,FALSE,FALSE,NA,NA,"Chicago","en","http://pbs.twimg.com/profile_images/647420453930168322/5qqwWs4r_normal.jpg"
"65","@ABC @NBC @CBS @BBC @HLN @CNN -#America is WRONG when the #NFL, #Trump, #StarWars gets MORE coverage then MURDER. https://t.co/e3kgseV3KC",FALSE,0,"ABC",2016-12-19 02:04:40,FALSE,NA,"810667131314569217","28785486","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JoseMendolla",0,FALSE,FALSE,NA,NA,"Milwaukee, WI 53219","en","http://pbs.twimg.com/profile_images/707387378227216384/hVhfOqOZ_normal.jpg"
"66","Beal's 41 points lead Wizards past Clippers - https://t.co/ZSMr6yjMOe #news #politics #clinton #trump #follow",FALSE,0,NA,2016-12-19 02:01:00,FALSE,NA,"810666210161401856",NA,"<a href=""http://scooprocket.com"" rel=""nofollow"">ScoopRocket WordTwit App</a>","ScoopRocket",0,FALSE,FALSE,NA,NA,"Chicago","en","http://pbs.twimg.com/profile_images/647420453930168322/5qqwWs4r_normal.jpg"
"67","Bolivia’s Morales says he may run for fourth term despite referendum …  - https://t.co/DFvkPNBOUz #news #politics #clinton #trump #follow",FALSE,0,NA,2016-12-19 02:00:35,FALSE,NA,"810666104603361280",NA,"<a href=""http://scooprocket.com"" rel=""nofollow"">ScoopRocket WordTwit App</a>","ScoopRocket",0,FALSE,FALSE,NA,NA,"Chicago","en","http://pbs.twimg.com/profile_images/647420453930168322/5qqwWs4r_normal.jpg"
"68","#MustSee: The #Trump trolling rolls on as Baldwin returns to '#SNL' https://t.co/FImuPBUUmg via @usatoday",FALSE,0,NA,2016-12-19 01:56:42,FALSE,NA,"810665126856572928",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","sugaree71",0,FALSE,FALSE,NA,NA,"Chicago","en","http://pbs.twimg.com/profile_images/794723825288171520/HpuZbwW0_normal.jpg"
"69","@ben1t5  least the world is taking notice of #Trump whereas under #Obama they knew they could do anything an get away with it as he weak.",FALSE,0,"ben1t5",2016-12-19 01:54:24,FALSE,"810664332128350208","810664549703700480","1953250358","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","ben1t5",0,FALSE,FALSE,NA,NA,"Benton Harbor, MI","en-gb","http://pbs.twimg.com/profile_images/687129273652637696/iD5wBY2l_normal.jpg"
"70","Regardless of what Delusional Donald thinks. #Trump https://t.co/p1nKMir1dA",FALSE,0,NA,2016-12-19 01:54:18,FALSE,NA,"810664524474908673",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ctztelegraph",0,FALSE,FALSE,NA,NA,"Milwaukee, Wisconsin","en","http://pbs.twimg.com/profile_images/652732399885774848/b7ojS1qn_normal.jpg"
"71","RT @bobo_willie: If Donald #Trump were black the 1st thing people would say is that he's a thug. https://t.co/oYNCKkQ0au",FALSE,0,NA,2016-12-19 01:50:51,FALSE,NA,"810663656102969344",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Fcknottrump1",28,TRUE,FALSE,NA,NA,"In This World ","en","http://pbs.twimg.com/profile_images/796477847300960257/lT06va4W_normal.jpg"
"72","@politico yes, fear not, as long as you don't want to vote. Or go to school. Or drink water in Flint. #Trump #Sessions",FALSE,0,"politico",2016-12-19 01:50:24,FALSE,"810632037304532993","810663541829148672","9300262","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ljanem",0,FALSE,FALSE,NA,NA,"Ohio","en","http://pbs.twimg.com/profile_images/1717726300/jane_crop_normal.jpg"
"73","RT @cowards_are_us: @realDonaldTrump IS LOADING UP ON PEOPLE WHOSE POLICIES PREY ON  LESS FORTUNATE! @SpeakerRyan @SenateMajLdr #Trump @Sen…",FALSE,0,NA,2016-12-19 01:46:06,FALSE,NA,"810662460260749312",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","orangetatertot",49,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/725577604296667137/qff27Mb__normal.jpg"
"74","@MapleJordan43 love ya Tony #Trump",FALSE,1,"MapleJordan43",2016-12-19 01:45:04,FALSE,"810662003450773504","810662201187061761","2511498018","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wileyfox2",0,FALSE,FALSE,NA,NA,"Ohio, USA","en","http://pbs.twimg.com/profile_images/804338610162008064/6OZfZwHV_normal.jpg"
"75","RT @cowards_are_us: @realDonaldTrump IS LOADING UP ON PEOPLE WHOSE POLICIES PREY ON  LESS FORTUNATE! @SpeakerRyan @SenateMajLdr #Trump @Sen…",FALSE,0,NA,2016-12-19 01:41:39,FALSE,NA,"810661338083196928",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kenkircher1",49,TRUE,FALSE,NA,NA,"Just out of Sorts","en","http://pbs.twimg.com/profile_images/669315049257857024/r-3gOyZk_normal.jpg"
"76","RT @cowards_are_us: @realDonaldTrump IS LOADING UP ON PEOPLE WHOSE POLICIES PREY ON  LESS FORTUNATE! @SpeakerRyan @SenateMajLdr #Trump @Sen…",FALSE,0,NA,2016-12-19 01:41:01,FALSE,NA,"810661181719461888",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","datagoodies",49,TRUE,FALSE,NA,NA,"Connecticut, USA","en","http://pbs.twimg.com/profile_images/421069498700283905/-ys8Hs3o_normal.jpeg"
"77","Women’s groups, MKs blast Katsav's early release - https://t.co/4x2EvjkSto #news #politics #clinton #trump #follow",FALSE,0,NA,2016-12-19 01:40:32,FALSE,NA,"810661061128925185",NA,"<a href=""http://scooprocket.com"" rel=""nofollow"">ScoopRocket WordTwit App</a>","ScoopRocket",0,FALSE,FALSE,NA,NA,"Chicago","en","http://pbs.twimg.com/profile_images/647420453930168322/5qqwWs4r_normal.jpg"
"78","RT @cowards_are_us: @realDonaldTrump IS LOADING UP ON PEOPLE WHOSE POLICIES PREY ON  LESS FORTUNATE! @SpeakerRyan @SenateMajLdr #Trump @Sen…",FALSE,0,NA,2016-12-19 01:39:31,FALSE,NA,"810660804747870208",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","joh53293471",49,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/788087191201341440/wmHFCQHW_normal.jpg"
"79","Trump aide: Israeli envoy pick not a rejection of two-state solution - https://t.co/Wb2xFzUxLL #news #politics #clinton #trump #follow",FALSE,0,NA,2016-12-19 01:29:34,FALSE,NA,"810658298584178689",NA,"<a href=""http://scooprocket.com"" rel=""nofollow"">ScoopRocket WordTwit App</a>","ScoopRocket",0,FALSE,FALSE,NA,NA,"Chicago","en","http://pbs.twimg.com/profile_images/647420453930168322/5qqwWs4r_normal.jpg"
"80","@davidfrum @washingtonpost I believe #Trump won it all if all the voters were legal #Crooked had at least/2mil illegal and votes counted 2-3",FALSE,0,"davidfrum",2016-12-19 01:28:56,FALSE,"810461536871391232","810658141495066624","18686907","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LemuelCockrum",0,FALSE,FALSE,NA,NA,"South Chicago Heights, IL","en","http://pbs.twimg.com/profile_images/761629110930055168/cT0PmbyU_normal.jpg"
"81","https://t.co/btDnF9ANbR #PoliticalCommentary on #Trump's presidency by #JackCrombie of #WinthropHarborIL. #antiestablishment #Republican",FALSE,0,NA,2016-12-19 01:26:21,FALSE,NA,"810657489020719104",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","theYOUjournal",0,FALSE,FALSE,NA,NA,"NEWS.LakeCounty.Kenosha.NShore","en","http://pbs.twimg.com/profile_images/755760520976855041/EisPxrT__normal.jpg"
"82","New York’s never-ending asbestos racket - https://t.co/uP34WlRQwe #news #politics #clinton #trump #follow",FALSE,0,NA,2016-12-19 01:25:26,FALSE,NA,"810657257562120192",NA,"<a href=""http://scooprocket.com"" rel=""nofollow"">ScoopRocket WordTwit App</a>","ScoopRocket",0,FALSE,FALSE,NA,NA,"Chicago","en","http://pbs.twimg.com/profile_images/647420453930168322/5qqwWs4r_normal.jpg"
"83","Officer kills man near house where woman, dogs found dead - https://t.co/PJB9JIONmn #news #politics #clinton #trump #follow",FALSE,0,NA,2016-12-19 01:18:00,FALSE,NA,"810655389259706368",NA,"<a href=""http://scooprocket.com"" rel=""nofollow"">ScoopRocket WordTwit App</a>","ScoopRocket",0,FALSE,FALSE,NA,NA,"Chicago","en","http://pbs.twimg.com/profile_images/647420453930168322/5qqwWs4r_normal.jpg"
"84","Police: Boyfriend cut in birthday fight over hair, nails - https://t.co/9bQRf2mHKl #news #politics #clinton #trump #follow",FALSE,0,NA,2016-12-19 01:16:49,FALSE,NA,"810655090872725504",NA,"<a href=""http://scooprocket.com"" rel=""nofollow"">ScoopRocket WordTwit App</a>","ScoopRocket",0,FALSE,FALSE,NA,NA,"Chicago","en","http://pbs.twimg.com/profile_images/647420453930168322/5qqwWs4r_normal.jpg"
"85","https://t.co/LRCqtGsjWp 
Look at this guy making fun of @AndrewBreitbart 's death &amp; harassing #Trump from his pedo rape van. #pizzagate",FALSE,1,NA,2016-12-19 01:09:18,FALSE,NA,"810653198969171968",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","altrightrecords",0,FALSE,FALSE,NA,NA,"Chicago","en","http://pbs.twimg.com/profile_images/807316434229440512/enun2WdG_normal.jpg"
"86","NATO seeks to allay concerns at meeting with Russia - https://t.co/cQ05yL5UWK #news #politics #clinton #trump #follow",FALSE,0,NA,2016-12-19 01:00:39,FALSE,NA,"810651020162273280",NA,"<a href=""http://scooprocket.com"" rel=""nofollow"">ScoopRocket WordTwit App</a>","ScoopRocket",0,FALSE,FALSE,NA,NA,"Chicago","en","http://pbs.twimg.com/profile_images/647420453930168322/5qqwWs4r_normal.jpg"
"87","RT @grammy620: What a great picture!   #Maga #Trump #PEOTUS https://t.co/iWELTpau4R",FALSE,0,NA,2016-12-19 00:54:43,FALSE,NA,"810649528265220096",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","twodog711",3,TRUE,FALSE,NA,NA,"ATL Family Man","en","http://pbs.twimg.com/profile_images/2930931475/0d60a50c8ddf0b65130a79d9e71dda47_normal.jpeg"
"88","RT @grammy620: What a great picture!   #Maga #Trump #PEOTUS https://t.co/iWELTpau4R",FALSE,0,NA,2016-12-19 00:54:09,FALSE,NA,"810649384719421441",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bbeaty32",3,TRUE,FALSE,NA,NA,"USA","en","http://pbs.twimg.com/profile_images/791479942269788160/vxbIpyi7_normal.jpg"
"89","What a great picture!   #Maga #Trump #PEOTUS https://t.co/iWELTpau4R",FALSE,5,NA,2016-12-19 00:46:15,FALSE,NA,"810647399509147649",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","grammy620",3,FALSE,FALSE,NA,NA,"Villa Park, Illinois","en","http://pbs.twimg.com/profile_images/1523388858/Easter_pic_Julie_and_Kailee_2009_normal.JPG"
"90","#Trump is an idiot! https://t.co/qZtYhX3otl",FALSE,0,NA,2016-12-19 00:42:54,FALSE,NA,"810646555741011968",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sloan210",0,FALSE,FALSE,NA,NA,"Ohio, USA","en","http://pbs.twimg.com/profile_images/734031875274985474/72v7OmOo_normal.jpg"
"91","Alleged BDS activist writer may be forced to leave Israel - https://t.co/5KhbIMXEkR #news #politics #clinton #trump #follow",FALSE,0,NA,2016-12-19 00:40:39,FALSE,NA,"810645989472075776",NA,"<a href=""http://scooprocket.com"" rel=""nofollow"">ScoopRocket WordTwit App</a>","ScoopRocket",0,FALSE,FALSE,NA,NA,"Chicago","en","http://pbs.twimg.com/profile_images/647420453930168322/5qqwWs4r_normal.jpg"
"92","When talking to #Trump supports i always feel like Professor X at the end of #Xmen",FALSE,1,NA,2016-12-19 00:34:36,FALSE,NA,"810644464784044032",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","masongtthecomic",0,FALSE,FALSE,NA,NA,"Chicago, IL","en","http://pbs.twimg.com/profile_images/610550743075000321/GmkkusYp_normal.jpg"
"93","My face when I hear #trump's voice https://t.co/FcYyJIszBI",FALSE,1,NA,2016-12-19 00:30:18,FALSE,NA,"810643384562044928",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ciaogirl9",0,FALSE,FALSE,NA,NA,"Ohio","en","http://pbs.twimg.com/profile_images/644933841656934400/7BUua-_d_normal.jpg"
"94","Border Police officers crack egg-smuggling plot - https://t.co/53msV1wKpA #news #politics #clinton #trump #follow",FALSE,0,NA,2016-12-19 00:29:40,FALSE,NA,"810643225341890560",NA,"<a href=""http://scooprocket.com"" rel=""nofollow"">ScoopRocket WordTwit App</a>","ScoopRocket",0,FALSE,FALSE,NA,NA,"Chicago","en","http://pbs.twimg.com/profile_images/647420453930168322/5qqwWs4r_normal.jpg"
"95","This is the winter of Bill de Blasio’s discontent - https://t.co/a8G4GLeNOo #news #politics #clinton #trump #follow",FALSE,0,NA,2016-12-19 00:25:26,FALSE,NA,"810642158449356800",NA,"<a href=""http://scooprocket.com"" rel=""nofollow"">ScoopRocket WordTwit App</a>","ScoopRocket",0,FALSE,FALSE,NA,NA,"Chicago","en","http://pbs.twimg.com/profile_images/647420453930168322/5qqwWs4r_normal.jpg"
"96","Not fit to raise his right hand on Jan 20. The oath he takes will be a lie. #Trump violating constitution on Day 1 https://t.co/SsAq2M3Uio",FALSE,0,NA,2016-12-19 00:24:03,FALSE,NA,"810641813245743104",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jackquig",0,FALSE,FALSE,NA,NA,"chicago","en","http://pbs.twimg.com/profile_images/378800000007742024/62f74fc08e50a89b1f45ca643793d135_normal.jpeg"
"97","@ChingonaRasta 
Wow!  
I have never seen such malicious, vindictive, sore winners as #Trump supporters
#TheDelusionIsReal",FALSE,1,"ChingonaRasta",2016-12-19 00:22:22,FALSE,"810634161320931328","810641387519520768","422609301","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MissyGH",0,FALSE,FALSE,NA,NA,"Chicago","en","http://pbs.twimg.com/profile_images/794397281453752320/WCO1kukv_normal.jpg"
